source,relation,target
f0687,contains,n2
f0687,contains,n3
f0688,contains,n1
f0688,contains,n2
f0688,contains,n3
f0689,contains,n1
f0689,contains,n2
f0689,contains,n3
f0690,contains,n1
f0690,contains,n2
f0690,contains,n3
f0691,contains,n1
f0691,contains,n2
f0691,contains,n3
f0692,contains,n1
f0692,contains,n2
f0692,contains,n3
f0693,contains,n1
f0693,contains,n2
f0693,contains,n3
f0694,contains,n1
f0694,contains,n2
f0694,contains,n3
f0695,contains,n1
f0695,contains,n2
f0695,contains,n3
f0696,contains,n1
f0696,contains,n2
f0696,contains,n3
f0697,contains,n1
f0697,contains,n2
f0697,contains,n3
f0698,contains,n1
f0698,contains,n2
f0698,contains,n3
f0699,contains,n1
f0699,contains,n2
f0699,contains,n3
f0700,contains,n1
f0700,contains,n2
f0700,contains,n3
f0701,contains,n1
f0701,contains,n2
f0701,contains,n3
f0702,contains,n1
f0702,contains,n2
f0702,contains,n3
f0703,contains,n1
f0703,contains,n2
f0703,contains,n3
f0704,contains,n1
f0704,contains,n2
f0704,contains,n3
f0705,contains,n1
f0705,contains,n2
f0705,contains,n3
f0706,contains,n1
f0706,contains,n2
f0706,contains,n3
f0707,contains,n1
f0707,contains,n2
f0707,contains,n3
f0708,contains,n1
f0708,contains,n2
f0708,contains,n3
f0709,contains,n1
f0709,contains,n2
f0709,contains,n3
f0710,contains,n1
f0710,contains,n2
f0710,contains,n3
f0711,contains,n1
f0711,contains,n2
f0711,contains,n3
f0712,contains,n1
f0712,contains,n2
f0712,contains,n3
f0713,contains,n1
f0713,contains,n2
f0713,contains,n3
f0714,contains,n1
f0714,contains,n2
f0714,contains,n3
f0715,contains,n1
f0715,contains,n2
f0715,contains,n3
f0716,contains,n1
f0716,contains,n2
f0716,contains,n3
f0717,contains,n1
f0717,contains,n2
f0717,contains,n3
f0718,contains,n1
f0718,contains,n2
f0718,contains,n3
f0719,contains,n1
f0719,contains,n2
f0719,contains,n3
f0720,contains,n1
f0720,contains,n2
f0720,contains,n3
f0721,contains,n1
f0721,contains,n2
f0721,contains,n3
f0722,contains,n1
f0722,contains,n2
f0722,contains,n3
f0723,contains,n1
f0723,contains,n2
f0723,contains,n3
f0724,contains,n1
f0724,contains,n2
f0724,contains,n3
f0725,contains,n1
f0725,contains,n2
f0725,contains,n3
f0726,contains,n1
f0726,contains,n2
f0726,contains,n3
f0727,contains,n1
f0727,contains,n2
f0727,contains,n3
f0728,contains,n1
f0728,contains,n2
f0728,contains,n3
f0729,contains,n1
f0729,contains,n2
f0729,contains,n3
f0730,contains,n1
f0730,contains,n2
f0730,contains,n3
f0731,contains,n1
f0731,contains,n2
f0731,contains,n3
f0732,contains,n1
f0732,contains,n2
f0732,contains,n3
f0733,contains,n1
f0733,contains,n2
f0733,contains,n3
f0734,contains,n1
f0734,contains,n2
f0734,contains,n3
f0735,contains,n1
f0735,contains,n2
f0735,contains,n3
f0736,contains,n1
f0736,contains,n2
f0736,contains,n3
f0737,contains,n1
f0737,contains,n2
f0737,contains,n3
f0738,contains,n1
f0738,contains,n2
f0738,contains,n3
f0739,contains,n1
f0739,contains,n2
f0739,contains,n3
f0740,contains,n1
f0740,contains,n2
f0740,contains,n3
f0741,contains,n1
f0741,contains,n2
f0741,contains,n3
f0742,contains,n1
f0742,contains,n2
f0742,contains,n3
f0743,contains,n1
f0743,contains,n2
f0743,contains,n3
f0744,contains,n1
f0744,contains,n2
f0744,contains,n3
f0745,contains,n1
f0745,contains,n2
f0745,contains,n3
f0746,contains,n1
f0746,contains,n2
f0746,contains,n3
f0747,contains,n1
f0747,contains,n2
f0747,contains,n3
f0748,contains,n1
f0748,contains,n2
f0748,contains,n3
f0749,contains,n1
f0749,contains,n2
f0749,contains,n3
f0750,contains,n1
f0750,contains,n2
f0750,contains,n3
f0751,contains,n1
f0751,contains,n2
f0751,contains,n3
f0752,contains,n1
f0752,contains,n2
f0752,contains,n3
f0753,contains,n1
f0753,contains,n2
f0753,contains,n3
f0754,contains,n1
f0754,contains,n2
f0754,contains,n3
f0755,contains,n1
f0755,contains,n2
f0755,contains,n3
f0756,contains,n1
f0756,contains,n2
f0756,contains,n3
f0757,contains,n1
f0757,contains,n2
f0757,contains,n3
f0758,contains,n1
f0758,contains,n2
f0758,contains,n3
f0759,contains,n1
f0759,contains,n2
f0759,contains,n3
f0760,contains,n1
f0760,contains,n2
f0760,contains,n3
f0761,contains,n1
f0761,contains,n2
f0761,contains,n3
f0762,contains,n1
f0762,contains,n2
f0762,contains,n3
f0763,contains,n1
f0763,contains,n2
f0763,contains,n3
f0764,contains,n1
f0764,contains,n2
f0764,contains,n3
f0765,contains,n1
f0765,contains,n2
f0765,contains,n3
f0766,contains,n1
f0766,contains,n2
f0766,contains,n3
f0767,contains,n1
f0767,contains,n2
f0767,contains,n3
f0768,contains,n1
f0768,contains,n2
f0768,contains,n3
f0769,contains,n1
f0769,contains,n2
f0769,contains,n3
f0770,contains,n1
f0770,contains,n2
f0770,contains,n3
f0771,contains,n1
f0771,contains,n2
f0771,contains,n3
f0772,contains,n1
f0772,contains,n2
f0772,contains,n3
f0773,contains,n1
f0773,contains,n2
f0773,contains,n3
f0774,contains,n1
f0774,contains,n2
f0774,contains,n3
f0775,contains,n1
f0775,contains,n2
f0775,contains,n3
f0776,contains,n1
f0776,contains,n2
f0776,contains,n3
f0777,contains,n1
f0777,contains,n2
f0777,contains,n3
f0778,contains,n1
f0778,contains,n2
f0778,contains,n3
f0779,contains,n1
f0779,contains,n2
f0779,contains,n3
f0780,contains,n1
f0780,contains,n2
f0780,contains,n3
f0781,contains,n1
f0781,contains,n2
f0781,contains,n3
f0782,contains,n1
f0782,contains,n2
f0782,contains,n3
f0783,contains,n1
f0783,contains,n2
f0783,contains,n3
f0784,contains,n1
f0784,contains,n2
f0784,contains,n3
f0785,contains,n1
f0785,contains,n2
f0785,contains,n3
f0786,contains,n1
f0786,contains,n2
f0786,contains,n3
f0787,contains,n1
f0787,contains,n2
f0787,contains,n3
f0788,contains,n1
f0788,contains,n2
f0788,contains,n3
f0789,contains,n1
f0789,contains,n2
f0789,contains,n3
f0790,contains,n1
f0790,contains,n2
f0790,contains,n3
f0791,contains,n1
f0791,contains,n2
f0791,contains,n3
f0792,contains,n1
f0792,contains,n2
f0792,contains,n3
f0793,contains,n1
f0793,contains,n2
f0793,contains,n3
f0794,contains,n1
f0794,contains,n2
f0794,contains,n3
f0795,contains,n1
f0795,contains,n2
f0795,contains,n3
f0796,contains,n1
f0796,contains,n2
f0796,contains,n3
f0797,contains,n1
f0797,contains,n2
f0797,contains,n3
f0798,contains,n1
f0798,contains,n2
f0798,contains,n3
f0799,contains,n1
f0799,contains,n2
f0799,contains,n3
f0800,contains,n1
f0800,contains,n2
f0800,contains,n3
f0801,contains,n1
f0801,contains,n2
f0801,contains,n3
f0802,contains,n1
f0802,contains,n2
f0802,contains,n3
f0803,contains,n1
f0803,contains,n2
f0803,contains,n3
f0804,contains,n1
f0804,contains,n2
f0804,contains,n3
f0805,contains,n1
f0805,contains,n2
f0805,contains,n3
f0806,contains,n1
f0806,contains,n2
f0806,contains,n3
f0807,contains,n1
f0807,contains,n2
f0807,contains,n3
f0808,contains,n1
f0808,contains,n2
f0808,contains,n3
f0809,contains,n1
f0809,contains,n2
f0809,contains,n3
f0810,contains,n1
f0810,contains,n2
f0810,contains,n3
f0811,contains,n1
f0811,contains,n2
f0811,contains,n3
f0812,contains,n1
f0812,contains,n2
f0812,contains,n3
f0813,contains,n1
f0813,contains,n2
f0813,contains,n3
f0814,contains,n1
f0814,contains,n2
f0814,contains,n3
f0815,contains,n1
f0815,contains,n2
f0815,contains,n3
f0816,contains,n1
f0816,contains,n2
f0816,contains,n3
f0817,contains,n1
f0817,contains,n2
f0817,contains,n3
f0818,contains,n1
f0818,contains,n2
f0818,contains,n3
f0819,contains,n1
f0819,contains,n2
f0819,contains,n3
f0820,contains,n1
f0820,contains,n2
f0820,contains,n3
f0821,contains,n1
f0821,contains,n2
f0821,contains,n3
f0822,contains,n1
f0822,contains,n2
f0822,contains,n3
f0823,contains,n1
f0823,contains,n2
f0823,contains,n3
f0824,contains,n1
f0824,contains,n2
f0824,contains,n3
f0825,contains,n1
f0825,contains,n2
f0825,contains,n3
f0826,contains,n1
f0826,contains,n2
f0826,contains,n3
f0827,contains,n1
f0827,contains,n2
f0827,contains,n3
f0828,contains,n1
f0828,contains,n2
f0828,contains,n3
f0829,contains,n1
f0829,contains,n2
f0829,contains,n3
f0830,contains,n1
f0830,contains,n2
f0830,contains,n3
f0831,contains,n1
f0831,contains,n2
f0831,contains,n3
f0832,contains,n1
f0832,contains,n2
f0832,contains,n3
f0833,contains,n1
f0833,contains,n2
f0833,contains,n3
f0834,contains,n1
f0834,contains,n2
f0834,contains,n3
f0835,contains,n1
f0835,contains,n2
f0835,contains,n3
f0836,contains,n1
f0836,contains,n2
f0836,contains,n3
f0837,contains,n1
f0837,contains,n2
f0837,contains,n3
f0838,contains,n1
f0838,contains,n2
f0838,contains,n3
f0839,contains,n1
f0839,contains,n2
f0839,contains,n3
f0840,contains,n1
f0840,contains,n2
f0840,contains,n3
f0841,contains,n1
f0841,contains,n2
f0841,contains,n3
f0842,contains,n1
f0842,contains,n2
f0842,contains,n3
f0843,contains,n1
f0843,contains,n2
f0843,contains,n3
f0844,contains,n1
f0844,contains,n2
f0844,contains,n3
f0845,contains,n1
f0845,contains,n2
f0845,contains,n3
f0846,contains,n1
f0846,contains,n2
f0846,contains,n3
f0847,contains,n1
f0847,contains,n2
f0847,contains,n3
f0848,contains,n1
f0848,contains,n2
f0848,contains,n3
f0849,contains,n1
f0849,contains,n2
f0849,contains,n3
f0850,contains,n1
f0850,contains,n2
f0850,contains,n3
f0851,contains,n1
f0851,contains,n2
f0851,contains,n3
f0852,contains,n1
f0852,contains,n2
f0852,contains,n3
f0853,contains,n1
f0853,contains,n2
f0853,contains,n3
f0854,contains,n1
f0854,contains,n2
f0854,contains,n3
f0855,contains,n1
f0855,contains,n2
f0855,contains,n3
f0856,contains,n1
f0856,contains,n2
f0856,contains,n3
f0857,contains,n1
f0857,contains,n2
f0857,contains,n3
f0858,contains,n1
f0858,contains,n2
f0858,contains,n3
f0859,contains,n1
f0859,contains,n2
f0859,contains,n3
f0860,contains,n1
f0860,contains,n2
f0860,contains,n3
f0861,contains,n1
f0861,contains,n2
f0861,contains,n3
f0862,contains,n1
f0862,contains,n2
f0862,contains,n3
f0863,contains,n1
f0863,contains,n2
f0863,contains,n3
f0864,contains,n1
f0864,contains,n2
f0864,contains,n3
f0865,contains,n1
f0865,contains,n2
f0865,contains,n3
f0866,contains,n1
f0866,contains,n2
f0866,contains,n3
f0867,contains,n1
f0867,contains,n2
f0867,contains,n3
f0868,contains,n1
f0868,contains,n2
f0868,contains,n3
f0869,contains,n1
f0869,contains,n2
f0869,contains,n3
f0870,contains,n1
f0870,contains,n2
f0870,contains,n3
f0871,contains,n1
f0871,contains,n2
f0871,contains,n3
f0872,contains,n1
f0872,contains,n2
f0872,contains,n3
f0873,contains,n1
f0873,contains,n2
f0873,contains,n3
f0874,contains,n1
f0874,contains,n2
f0874,contains,n3
f0875,contains,n1
f0875,contains,n2
f0875,contains,n3
f0876,contains,n1
f0876,contains,n2
f0876,contains,n3
f0877,contains,n1
f0877,contains,n2
f0877,contains,n3
f0878,contains,n1
f0878,contains,n2
f0878,contains,n3
f0879,contains,n1
f0879,contains,n2
f0879,contains,n3
f0880,contains,n1
f0880,contains,n2
f0880,contains,n3
f0881,contains,n1
f0881,contains,n2
f0881,contains,n3
f0882,contains,n1
f0882,contains,n2
f0882,contains,n3
f0883,contains,n1
f0883,contains,n2
f0883,contains,n3
f0884,contains,n1
f0884,contains,n2
f0884,contains,n3
f0885,contains,n1
f0885,contains,n2
f0885,contains,n3
f0886,contains,n1
f0886,contains,n2
f0886,contains,n3
f0887,contains,n1
f0887,contains,n2
f0887,contains,n3
f0888,contains,n1
f0888,contains,n2
f0888,contains,n3
f0889,contains,n1
f0889,contains,n2
f0889,contains,n3
f0890,contains,n1
f0890,contains,n2
f0890,contains,n3
f0891,contains,n1
f0891,contains,n2
f0891,contains,n3
f0892,contains,n1
f0892,contains,n2
f0892,contains,n3
f0893,contains,n1
f0893,contains,n2
f0893,contains,n3
f0894,contains,n1
f0894,contains,n2
f0894,contains,n3
f0895,contains,n1
f0895,contains,n2
f0895,contains,n3
f0896,contains,n1
f0896,contains,n2
f0896,contains,n3
f0897,contains,n1
f0897,contains,n2
f0897,contains,n3
f0898,contains,n1
f0898,contains,n2
f0898,contains,n3
f0899,contains,n1
f0899,contains,n2
f0899,contains,n3
f0900,contains,n1
f0900,contains,n2
f0900,contains,n3
f0901,contains,n1
f0901,contains,n2
f0901,contains,n3
f0902,contains,n1
f0902,contains,n2
f0902,contains,n3
f0903,contains,n1
f0903,contains,n2
f0903,contains,n3
f0904,contains,n1
f0904,contains,n2
f0904,contains,n3
f0905,contains,n1
f0905,contains,n2
f0905,contains,n3
f0906,contains,n1
f0906,contains,n2
f0906,contains,n3
f0907,contains,n1
f0907,contains,n2
f0907,contains,n3
f0908,contains,n1
f0908,contains,n2
f0908,contains,n3
f0909,contains,n1
f0909,contains,n2
f0909,contains,n3
f0910,contains,n1
f0910,contains,n2
f0910,contains,n3
f0911,contains,n1
f0911,contains,n2
f0911,contains,n3
f0912,contains,n1
f0912,contains,n2
f0912,contains,n3
f0913,contains,n1
f0913,contains,n2
f0913,contains,n3
f0914,contains,n1
f0914,contains,n2
f0914,contains,n3
f0915,contains,n1
f0915,contains,n2
f0915,contains,n3
f0916,contains,n1
f0916,contains,n2
f0916,contains,n3
f0917,contains,n1
f0917,contains,n2
f0917,contains,n3
f0918,contains,n1
f0918,contains,n2
f0918,contains,n3
f0919,contains,n1
f0919,contains,n2
f0919,contains,n3
f0920,contains,n1
f0920,contains,n2
f0920,contains,n3
f0921,contains,n1
f0921,contains,n2
f0921,contains,n3
f0922,contains,n1
f0922,contains,n2
f0922,contains,n3
f0923,contains,n1
f0923,contains,n2
f0923,contains,n3
f0924,contains,n1
f0924,contains,n2
f0924,contains,n3
f0925,contains,n1
f0925,contains,n2
f0925,contains,n3
f0926,contains,n1
f0926,contains,n2
f0926,contains,n3
f0927,contains,n1
f0927,contains,n2
f0927,contains,n3
f0928,contains,n1
f0928,contains,n2
f0928,contains,n3
f0929,contains,n1
f0929,contains,n2
f0929,contains,n3
f0930,contains,n1
f0930,contains,n2
f0930,contains,n3
f0931,contains,n1
f0931,contains,n2
f0931,contains,n3
f0932,contains,n1
f0932,contains,n2
f0932,contains,n3
f0933,contains,n1
f0933,contains,n2
f0933,contains,n3
f0934,contains,n1
f0934,contains,n2
f0934,contains,n3
f0935,contains,n1
f0935,contains,n2
f0935,contains,n3
f0936,contains,n1
f0936,contains,n2
f0936,contains,n3
f0937,contains,n1
f0937,contains,n2
f0937,contains,n3
f0938,contains,n1
f0938,contains,n2
f0938,contains,n3
f0939,contains,n1
f0939,contains,n2
f0939,contains,n3
f0940,contains,n1
f0940,contains,n2
f0940,contains,n3
f0941,contains,n1
f0941,contains,n2
f0941,contains,n3
f0942,contains,n1
f0942,contains,n2
f0942,contains,n3
f0943,contains,n1
f0943,contains,n2
f0943,contains,n3
f0944,contains,n1
f0944,contains,n2
f0944,contains,n3
f0945,contains,n1
f0945,contains,n2
f0945,contains,n3
f0946,contains,n1
f0946,contains,n2
f0946,contains,n3
f0947,contains,n1
f0947,contains,n2
f0947,contains,n3
f0948,contains,n1
f0948,contains,n2
f0948,contains,n3
f0949,contains,n1
f0949,contains,n2
f0949,contains,n3
f0950,contains,n1
f0950,contains,n2
f0950,contains,n3
f0951,contains,n1
f0951,contains,n2
f0951,contains,n3
f0952,contains,n1
f0952,contains,n2
f0952,contains,n3
f0953,contains,n1
f0953,contains,n2
f0953,contains,n3
f0954,contains,n1
f0954,contains,n2
f0954,contains,n3
f0955,contains,n1
f0955,contains,n2
f0955,contains,n3
f0956,contains,n1
f0956,contains,n2
f0956,contains,n3
f0957,contains,n1
f0957,contains,n2
f0957,contains,n3
f0958,contains,n1
f0958,contains,n2
f0958,contains,n3
f0959,contains,n1
f0959,contains,n2
f0959,contains,n3
f0960,contains,n1
f0960,contains,n2
f0960,contains,n3
f0961,contains,n1
f0961,contains,n2
f0961,contains,n3
f0962,contains,n1
f0962,contains,n2
f0962,contains,n3
f0963,contains,n1
f0963,contains,n2
f0963,contains,n3
f0964,contains,n1
f0964,contains,n2
f0964,contains,n3
f0965,contains,n1
f0965,contains,n2
f0965,contains,n3
f0966,contains,n1
f0966,contains,n2
f0966,contains,n3
f0967,contains,n1
f0967,contains,n2
f0967,contains,n3
f0968,contains,n1
f0968,contains,n2
f0968,contains,n3
f0969,contains,n1
f0969,contains,n2
f0969,contains,n3
f0970,contains,n1
f0970,contains,n2
f0970,contains,n3
f0971,contains,n1
f0971,contains,n2
f0971,contains,n3
f0972,contains,n1
f0972,contains,n2
f0972,contains,n3
f0973,contains,n1
f0973,contains,n2
f0973,contains,n3
f0974,contains,n1
f0974,contains,n2
f0974,contains,n3
f0975,contains,n1
f0975,contains,n2
f0975,contains,n3
f0976,contains,n1
f0976,contains,n2
f0976,contains,n3
f0977,contains,n1
f0977,contains,n2
f0977,contains,n3
f0978,contains,n1
f0978,contains,n2
f0978,contains,n3
f0979,contains,n1
f0979,contains,n2
f0979,contains,n3
f0980,contains,n1
f0980,contains,n2
f0980,contains,n3
f0981,contains,n1
f0981,contains,n2
f0981,contains,n3
f0982,contains,n1
f0982,contains,n2
f0982,contains,n3
f0983,contains,n1
f0983,contains,n2
f0983,contains,n3
f0984,contains,n1
f0984,contains,n2
f0984,contains,n3
f0985,contains,n1
f0985,contains,n2
f0985,contains,n3
f0986,contains,n1
f0986,contains,n2
f0986,contains,n3
f0987,contains,n1
f0987,contains,n2
f0987,contains,n3
f0988,contains,n1
f0988,contains,n2
f0988,contains,n3
f0989,contains,n1
f0989,contains,n2
f0989,contains,n3
f0990,contains,n1
f0990,contains,n2
f0990,contains,n3
f0991,contains,n1
f0991,contains,n2
f0991,contains,n3
f0992,contains,n1
f0992,contains,n2
f0992,contains,n3
f0993,contains,n1
f0993,contains,n2
f0993,contains,n3
f0994,contains,n1
f0994,contains,n2
f0994,contains,n3
f0995,contains,n1
f0995,contains,n2
f0995,contains,n3
f0996,contains,n1
f0996,contains,n2
f0996,contains,n3
f0997,contains,n1
f0997,contains,n2
f0997,contains,n3
f0998,contains,n1
f0998,contains,n2
f0998,contains,n3
f0999,contains,n1
f0999,contains,n2
f0999,contains,n3
f1000,contains,n1
f1000,contains,n2
f1000,contains,n3
f1001,contains,n1
f1001,contains,n2
f1001,contains,n3
f1002,contains,n1
f1002,contains,n2
f1002,contains,n3
f1003,contains,n1
f1003,contains,n2
f1003,contains,n3
f1004,contains,n1
f1004,contains,n2
f1004,contains,n3
f1005,contains,n1
f1005,contains,n2
f1005,contains,n3
f1006,contains,n1
f1006,contains,n2
f1006,contains,n3
f1007,contains,n1
f1007,contains,n2
f1007,contains,n3
f1008,contains,n1
f1008,contains,n2
f1008,contains,n3
f1009,contains,n1
f1009,contains,n2
f1009,contains,n3
f1010,contains,n1
f1010,contains,n2
f1010,contains,n3
f1011,contains,n1
f1011,contains,n2
f1011,contains,n3
f1012,contains,n1
f1012,contains,n2
f1012,contains,n3
f1013,contains,n1
f1013,contains,n2
f1013,contains,n3
f1014,contains,n1
f1014,contains,n2
f1014,contains,n3
f1015,contains,n1
f1015,contains,n2
f1015,contains,n3
f1016,contains,n1
f1016,contains,n2
f1016,contains,n3
f1017,contains,n1
f1017,contains,n2
f1017,contains,n3
f1018,contains,n1
f1018,contains,n2
f1018,contains,n3
f1019,contains,n1
f1019,contains,n2
f1019,contains,n3
f1020,contains,n1
f1020,contains,n2
f1020,contains,n3
f1021,contains,n1
f1021,contains,n2
f1021,contains,n3
f1022,contains,n1
f1022,contains,n2
f1022,contains,n3
f1023,contains,n1
f1023,contains,n2
f1023,contains,n3
f1024,contains,n1
f1024,contains,n2
f1024,contains,n3
f1025,contains,n1
f1025,contains,n2
f1025,contains,n3
f1026,contains,n1
f1026,contains,n2
f1026,contains,n3
f1027,contains,n1
f1027,contains,n2
f1027,contains,n3
f1028,contains,n1
f1028,contains,n2
f1028,contains,n3
f1029,contains,n1
f1029,contains,n2
f1029,contains,n3
f1030,contains,n1
f1030,contains,n2
f1030,contains,n3
f1031,contains,n1
f1031,contains,n2
f1031,contains,n3
f1032,contains,n1
f1032,contains,n2
f1032,contains,n3
f1033,contains,n1
f1033,contains,n2
f1033,contains,n3
f1034,contains,n1
f1034,contains,n2
f1034,contains,n3
f1035,contains,n1
f1035,contains,n2
f1035,contains,n3
f1036,contains,n1
f1036,contains,n2
f1036,contains,n3
f1037,contains,n1
f1037,contains,n2
f1037,contains,n3
f1038,contains,n1
f1038,contains,n2
f1038,contains,n3
f1039,contains,n1
f1039,contains,n2
f1039,contains,n3
f1040,contains,n1
f1040,contains,n2
f1040,contains,n3
f1041,contains,n1
f1041,contains,n2
f1041,contains,n3
f1042,contains,n1
f1042,contains,n2
f1042,contains,n3
f1043,contains,n1
f1043,contains,n2
f1043,contains,n3
f1044,contains,n1
f1044,contains,n2
f1044,contains,n3
f1045,contains,n1
f1045,contains,n2
f1045,contains,n3
f1046,contains,n1
f1046,contains,n2
f1046,contains,n3
f1047,contains,n1
f1047,contains,n2
f1047,contains,n3
f1048,contains,n1
f1048,contains,n2
f1048,contains,n3
f1049,contains,n1
f1049,contains,n2
f1049,contains,n3
f1050,contains,n1
f1050,contains,n2
f1050,contains,n3
f1051,contains,n1
f1051,contains,n2
f1051,contains,n3
f1052,contains,n1
f1052,contains,n2
f1052,contains,n3
f1053,contains,n1
f1053,contains,n2
f1053,contains,n3
f1054,contains,n1
