food_id,food_item,calories,carbs,protein,fat,glycemic_index,meal_type,culture,estimated_weight_g
f1872,Kurakkan with lentils and carrot,398.1835564,34.2,8.7,23.3,63,Breakfast,Sri Lankan,306
f1873,Kurakkan with tofu and tomato,516.2523901,20.4,32.1,31,48,Dinner,Sri Lankan,397
f1874,Kurakkan with lentils and onion,549.7131931,57.1,19.8,24.7,49,Dinner,Sri Lankan,423
f1875,Wheat with chicken and beans,1309.034417,140.5,39.4,64.3,65,Dinner,Sri Lankan,1007
f1876,Rice with mung beans and beans,885.0382409,119.4,38.5,26.3,55,Lunch,Sri Lankan,681
f1877,Wheat with lentils and carrot,1017.92543,107.3,32.7,47.8,50,Dinner,Sri Lankan,783
f1878,Bread with egg and cabbage,1535.611855,97.2,17,119.5,61,Snack,Sri Lankan,1181
f1879,Millet with mung beans and carrot,1496.65392,109.3,17.4,108,64,Snack,Sri Lankan,1151
f1880,Millet with fish and cucumber,770.5544933,134.7,26.7,9.8,68,Breakfast,Sri Lankan,593
f1881,Millet with egg and tomato,697.1797323,34.9,60.7,34.3,49,Breakfast,Sri Lankan,536
f1882,Kurakkan with beef and cucumber,563.3365201,68,23,20,52,Lunch,Sri Lankan,433
f1883,Bread with mung beans and cucumber,970.124283,24.9,19.6,88.8,62,Breakfast,Sri Lankan,746
f1884,Kurakkan with lentils and tomato,699.8087954,107.7,26.1,14.8,62,Lunch,Sri Lankan,538
f1885,Millet with chicken and tomato,1402.963671,149.6,61.6,59,50,Dinner,Sri Lankan,1079
f1886,Bread with egg and cabbage,711.998088,66.9,43.1,28.5,54,Dinner,Sri Lankan,548
f1887,Bread with lentils and tomato,1403.202677,177.7,37,57.7,48,Lunch,Sri Lankan,1079
f1888,Rice with chicken and onion,919.9330784,73.4,64.9,40,50,Lunch,Sri Lankan,708
f1889,Millet with chicken and carrot,1579.110899,84.6,29.2,122.9,51,Snack,Sri Lankan,1215
f1890,Kurakkan with chicken and onion,956.500956,23.8,91.3,54.1,56,Dinner,Sri Lankan,736
f1891,Rice with lentils and beans,668.9770554,120.5,17.6,10.8,46,Dinner,Sri Lankan,515
f1892,Millet with fish and tomato,610.1816444,65.4,37.6,19.9,48,Snack,Sri Lankan,469
f1893,Rice with egg and carrot,801.1472275,72.4,64.3,26.5,51,Dinner,Sri Lankan,616
f1894,Rice with mung beans and cucumber,1300.191205,48.1,16.8,116.3,70,Snack,Sri Lankan,1000
f1895,Bread with beef and carrot,1250.717017,33.4,48.7,102,55,Breakfast,Sri Lankan,962
f1896,Wheat with tofu and carrot,1128.107075,139.4,46.4,39.1,49,Breakfast,Sri Lankan,868
f1897,Millet with tofu and onion,889.1013384,89.5,33.7,30.1,58,Snack,Sri Lankan,684
f1898,Rice with tofu and carrot,734.9426386,89.1,22.9,29.6,68,Snack,Sri Lankan,565
f1899,Wheat with tofu and carrot,1428.776291,159,30.8,72.1,46,Lunch,Sri Lankan,1099
f1900,Kurakkan with egg and tomato,510.0382409,47.7,30.4,19.7,52,Lunch,Sri Lankan,392
f1901,Millet with egg and onion,948.8527725,136.1,33,26.4,65,Breakfast,Sri Lankan,730
f1902,Bread with mung beans and onion,643.4034417,82.4,17.7,25.1,68,Breakfast,Sri Lankan,495
f1903,Millet with mung beans and cabbage,810.2294455,81.7,37.5,34.7,67,Dinner,Sri Lankan,623
f1904,Rice with chicken and onion,1152.48566,172.1,37.3,30.9,45,Snack,Sri Lankan,887
f1905,Kurakkan with mung beans and cabbage,340.1051625,49.5,17.3,6.5,68,Breakfast,Sri Lankan,262
f1906,Wheat with lentils and beans,607.791587,78.6,23.6,14.8,58,Dinner,Sri Lankan,468
f1907,Kurakkan with egg and tomato,574.3307839,67.5,10.1,28.1,56,Lunch,Sri Lankan,442
f1908,Rice with chicken and onion,1035.85086,76.7,58.2,54.4,49,Dinner,Sri Lankan,797
f1909,Rice with fish and beans,1327.437859,137.7,56.9,60.2,52,Snack,Sri Lankan,1021
f1910,Rice with lentils and beans,1778.680688,154.1,16.5,123,60,Breakfast,Sri Lankan,1368
f1911,Rice with tofu and onion,549.9521989,75.9,26.1,13.6,58,Dinner,Sri Lankan,423
f1912,Bread with beef and cucumber,945.9847036,116.5,48.9,28.9,63,Breakfast,Sri Lankan,728
f1913,Wheat with egg and carrot,988.0497132,79.3,61.8,43.7,51,Snack,Sri Lankan,760
f1914,Millet with egg and cucumber,1277.48566,89.1,26.3,89.2,47,Lunch,Sri Lankan,983
f1915,Millet with tofu and cabbage,544.2160612,76.7,20,13.9,68,Breakfast,Sri Lankan,419
f1916,Millet with lentils and tomato,1293.021033,143.7,50.3,55.4,63,Breakfast,Sri Lankan,995
f1917,Kurakkan with fish and onion,908.4608031,100.1,25.3,42.2,48,Lunch,Sri Lankan,699
f1918,Kurakkan with fish and onion,575.2868069,38.2,42.7,26,48,Dinner,Sri Lankan,443
f1919,Bread with fish and beans,933.0783939,69.9,57.9,46.3,70,Lunch,Sri Lankan,718
f1920,Millet with fish and beans,1240.917782,84.4,25.1,88.3,53,Dinner,Sri Lankan,955
f1921,Bread with chicken and cabbage,1514.101338,181.3,34.6,70.5,55,Breakfast,Sri Lankan,1165
f1922,Kurakkan with mung beans and carrot,286.5678776,15.4,7.5,19.6,58,Lunch,Sri Lankan,220
f1923,Bread with chicken and tomato,698.1357553,103.1,31.5,14.1,53,Snack,Sri Lankan,537
f1924,Rice with fish and tomato,1432.361377,167.6,50,57.6,65,Dinner,Sri Lankan,1102
f1925,Kurakkan with chicken and carrot,1104.206501,141.4,16.6,52.2,49,Dinner,Sri Lankan,849
f1926,Wheat with mung beans and beans,955.7839388,135.4,14.8,36.6,64,Breakfast,Sri Lankan,735
f1927,Wheat with mung beans and beans,1020.793499,41.2,12.6,89.9,52,Dinner,Sri Lankan,785
f1928,Millet with egg and cucumber,1118.546845,140,44.7,40,54,Dinner,Sri Lankan,860
f1929,Kurakkan with fish and onion,1249.043977,30,28,113.7,62,Breakfast,Sri Lankan,961
f1930,Millet with fish and cabbage,637.9063098,48.6,27.5,34.6,63,Dinner,Sri Lankan,491
f1931,Kurakkan with beef and tomato,1335.086042,22.9,46.4,118.3,59,Lunch,Sri Lankan,1027
f1932,Millet with fish and cabbage,836.998088,94.3,33.1,35.6,53,Dinner,Sri Lankan,644
f1933,Kurakkan with egg and cabbage,320.5066922,23.4,17.4,16,49,Lunch,Sri Lankan,247
f1934,Kurakkan with fish and beans,870.458891,77.3,42.3,43.1,65,Lunch,Sri Lankan,670
f1935,Kurakkan with egg and cabbage,597.9923518,63.9,24.5,26.9,49,Dinner,Sri Lankan,460
f1936,Bread with chicken and cabbage,1657.743786,103.9,39.6,120,54,Breakfast,Sri Lankan,1275
f1937,Rice with mung beans and cucumber,1193.833652,18.1,10.7,121.3,48,Dinner,Sri Lankan,918
f1938,Rice with egg and cabbage,999.7609943,148.2,45.3,22.5,65,Dinner,Sri Lankan,769
f1939,Kurakkan with mung beans and carrot,620.458891,64.3,15.8,33.2,61,Lunch,Sri Lankan,477
f1940,Bread with beef and carrot,1219.16826,131.4,48.5,54.4,59,Dinner,Sri Lankan,938
f1941,Wheat with mung beans and carrot,771.5105163,146.4,17.6,10.3,64,Snack,Sri Lankan,593
f1942,Rice with egg and carrot,922.08413,87.6,54.3,35.8,54,Lunch,Sri Lankan,709
f1943,Wheat with fish and cabbage,904.1586998,110.9,52.7,26.9,51,Breakfast,Sri Lankan,696
f1944,Rice with fish and tomato,1247.609943,103.2,67.1,60.1,55,Breakfast,Sri Lankan,960
f1945,Millet with tofu and tomato,629.0630975,67,43.5,17.7,53,Dinner,Sri Lankan,484
f1946,Kurakkan with mung beans and carrot,473.9483748,37.1,22,24.4,55,Dinner,Sri Lankan,365
f1947,Bread with fish and beans,1610.181644,126.6,29.9,106.9,57,Breakfast,Sri Lankan,1239
f1948,Kurakkan with lentils and carrot,822.418738,103.8,21.7,34.6,61,Lunch,Sri Lankan,633
f1949,Bread with tofu and beans,1543.73805,79.9,39.1,118,51,Dinner,Sri Lankan,1187
f1950,Bread with mung beans and carrot,1352.055449,66.8,23.5,110.4,68,Dinner,Sri Lankan,1040
f1951,Kurakkan with beef and tomato,906.3097514,16.2,79.1,57.4,47,Dinner,Sri Lankan,697
f1952,Wheat with chicken and beans,1201.003824,118.6,41.1,54.1,61,Lunch,Sri Lankan,924
f1953,Rice with chicken and cucumber,718.9292543,90.9,39.5,19.3,57,Snack,Sri Lankan,553
f1954,Kurakkan with beef and cucumber,996.414914,6.9,28.1,96.1,70,Lunch,Sri Lankan,766
f1955,Rice with egg and cucumber,963.9101338,109,64.3,27.8,49,Dinner,Sri Lankan,741
f1956,Bread with egg and carrot,1080.066922,136.2,25.5,43,48,Snack,Sri Lankan,831
f1957,Kurakkan with beef and beans,413.001912,22.8,31.1,21,69,Breakfast,Sri Lankan,318
f1958,Wheat with egg and beans,1289.196941,160.6,45.4,51.9,51,Breakfast,Sri Lankan,992
f1959,Bread with chicken and tomato,964.6271511,90.4,63.1,39.2,61,Breakfast,Sri Lankan,742
f1960,Rice with lentils and beans,980.1625239,146.9,28.1,29.7,67,Dinner,Sri Lankan,754
f1961,Wheat with lentils and cucumber,1204.110899,149.1,29,49.8,60,Lunch,Sri Lankan,926
f1962,Kurakkan with fish and cabbage,497.8489484,38.4,26.6,24.1,70,Breakfast,Sri Lankan,383
f1963,Bread with beef and cabbage,549.4741874,65.5,41.5,11.3,54,Breakfast,Sri Lankan,423
f1964,Bread with tofu and cabbage,800.4302103,67.4,44.5,38,68,Lunch,Sri Lankan,616
f1965,Kurakkan with lentils and cabbage,487.332696,54.8,22.4,17.4,66,Breakfast,Sri Lankan,375
f1966,Kurakkan with lentils and cabbage,868.7858509,39.4,9.7,74.8,49,Breakfast,Sri Lankan,668
f1967,Rice with lentils and onion,1561.424474,147.6,24.7,95.6,69,Snack,Sri Lankan,1201
f1968,Millet with egg and carrot,1399.617591,45.4,11.6,131.1,67,Breakfast,Sri Lankan,1077
f1969,Rice with beef and carrot,1328.154876,70.4,63.3,85.7,49,Dinner,Sri Lankan,1022
f1970,Wheat with chicken and tomato,1284.655832,56.3,36.5,101.2,65,Dinner,Sri Lankan,988
f1971,Kurakkan with chicken and beans,611.8546845,46.9,23.5,36.7,51,Lunch,Sri Lankan,471
f1972,Kurakkan with egg and carrot,968.9292543,74.4,62.2,46.3,52,Dinner,Sri Lankan,745
f1973,Bread with fish and carrot,798.2791587,107.6,30.9,23.7,56,Lunch,Sri Lankan,614
f1974,Rice with chicken and carrot,469.6462715,45.2,45.1,9.6,69,Snack,Sri Lankan,361
f1975,Bread with chicken and onion,1148.183556,124.2,52.3,47.1,65,Snack,Sri Lankan,883
f1976,Rice with chicken and carrot,1483.986616,127.3,20.9,98.6,69,Snack,Sri Lankan,1142
f1977,Wheat with fish and tomato,2362.810707,81.5,20.9,218.3,54,Dinner,Sri Lankan,1818
f1978,Wheat with lentils and carrot,828.8718929,120.2,38.8,19.4,62,Snack,Sri Lankan,638
f1979,Millet with mung beans and carrot,318.1166348,48,9.1,7.7,62,Breakfast,Sri Lankan,245
f1980,Rice with egg and cucumber,593.2122371,63.3,24.2,25.4,60,Breakfast,Sri Lankan,456
f1981,Kurakkan with beef and tomato,1321.701721,86.3,49.1,84.1,67,Lunch,Sri Lankan,1017
f1982,Millet with mung beans and beans,737.8107075,34.6,43.5,44.2,45,Breakfast,Sri Lankan,568
f1983,Bread with egg and beans,1653.441683,42.8,68.2,133.4,61,Dinner,Sri Lankan,1272
f1984,Bread with lentils and onion,1518.164436,116.4,32.3,100.4,68,Lunch,Sri Lankan,1168
f1985,Bread with fish and carrot,1552.581262,94.2,47.1,109.1,63,Lunch,Sri Lankan,1194
f1986,Rice with lentils and tomato,1430.210325,60.6,23.3,121.2,65,Breakfast,Sri Lankan,1100
f1987,Bread with chicken and cabbage,1579.58891,53,57.5,127,51,Dinner,Sri Lankan,1215
f1988,Rice with lentils and cucumber,1129.063098,45.7,27,92.6,48,Snack,Sri Lankan,869
f1989,Wheat with chicken and tomato,996.8929254,123.2,54,27,53,Breakfast,Sri Lankan,767
f1990,Bread with beef and cucumber,636.9502868,64.2,37.8,22.3,54,Lunch,Sri Lankan,490
f1991,Wheat with lentils and onion,1430.927342,71.9,23.7,110.7,47,Lunch,Sri Lankan,1101
f1992,Kurakkan with egg and beans,1161.089866,27.4,17,111.1,66,Snack,Sri Lankan,893
f1993,Bread with egg and carrot,1305.688337,91.5,51.5,77.9,52,Dinner,Sri Lankan,1004
f1994,Rice with fish and carrot,689.5315488,63.1,34.3,30.9,52,Breakfast,Sri Lankan,530
f1995,Rice with beef and cabbage,881.9311663,41,58.4,47.6,45,Lunch,Sri Lankan,678
f1996,Wheat with chicken and beans,1054.971319,109.9,40.6,49.1,61,Lunch,Sri Lankan,812
f1997,Bread with tofu and onion,1771.510516,108.6,39.5,130.8,53,Breakfast,Sri Lankan,1363
f1998,Rice with fish and beans,945.5066922,114.5,76.9,18.3,48,Dinner,Sri Lankan,727
f1999,Kurakkan with fish and cabbage,1512.189293,61.4,21.8,131.6,64,Lunch,Sri Lankan,1163
f2000,Bread with mung beans and cucumber,500,45.2,26.6,21.6,61,Lunch,Sri Lankan,385
f2001,Kurakkan with beef and carrot,589.3881453,17.9,41.1,38,63,Dinner,Sri Lankan,453
f2002,Millet with egg and cabbage,840.8221797,113.9,28.4,26.7,57,Breakfast,Sri Lankan,647
f2003,Bread with egg and tomato,861.1376673,96,56.4,25.4,50,Breakfast,Sri Lankan,662
f2004,Rice with chicken and cabbage,1000.478011,118.9,28.1,44.1,47,Snack,Sri Lankan,770
f2005,Bread with tofu and tomato,1475.860421,96.4,16.3,113.8,62,Breakfast,Sri Lankan,1135
f2006,Rice with fish and tomato,1012.667304,99.4,61.1,39.5,45,Snack,Sri Lankan,779
f2007,Bread with egg and cucumber,651.5296367,82.2,30.9,18.9,63,Dinner,Sri Lankan,501
f2008,Kurakkan with egg and cucumber,1044.455067,73.7,45.7,63.6,46,Breakfast,Sri Lankan,803
f2009,Wheat with fish and cucumber,1667.543021,104.4,33.1,123,59,Lunch,Sri Lankan,1283
f2010,Kurakkan with tofu and cabbage,346.0803059,25.8,23.9,14.9,56,Snack,Sri Lankan,266
f2011,Bread with lentils and cucumber,1232.07457,88.2,18.5,88.7,47,Lunch,Sri Lankan,948
f2012,Wheat with chicken and cucumber,1064.770554,68.3,43.8,67.8,63,Breakfast,Sri Lankan,819
f2013,Rice with egg and carrot,713.9101338,71.1,40.2,29.4,57,Lunch,Sri Lankan,549
f2014,Rice with tofu and beans,968.6902486,123.4,46.5,30.9,46,Snack,Sri Lankan,745
f2015,Bread with tofu and tomato,1987.332696,25,53.1,186.6,54,Breakfast,Sri Lankan,1529
f2016,Wheat with tofu and beans,1156.787763,139.3,59.4,38.2,69,Lunch,Sri Lankan,890
f2017,Rice with chicken and cabbage,983.5086042,96,47,42,64,Lunch,Sri Lankan,757
f2018,Kurakkan with tofu and cabbage,519.5984704,28,42.7,24.5,69,Dinner,Sri Lankan,400
f2019,Millet with lentils and cucumber,1441.6826,126.3,20.9,92.1,45,Dinner,Sri Lankan,1109
f2020,Kurakkan with mung beans and onion,367.5908222,9.1,36.9,19.9,53,Dinner,Sri Lankan,283
f2021,Kurakkan with egg and carrot,1093.690249,142,18.1,50.2,54,Breakfast,Sri Lankan,841
f2022,Bread with mung beans and onion,1068.116635,95,60.8,47.5,45,Lunch,Sri Lankan,822
f2023,Kurakkan with chicken and beans,1471.558317,27.6,23.9,141.1,46,Dinner,Sri Lankan,1132
f2024,Bread with chicken and onion,790.6309751,56.7,64.5,30.7,47,Snack,Sri Lankan,608
f2025,Wheat with egg and beans,1406.548757,109.2,28.8,95,51,Dinner,Sri Lankan,1082
f2026,Bread with mung beans and cabbage,540.8699809,94.2,19.1,6.7,50,Snack,Sri Lankan,416
f2027,Rice with egg and cabbage,1380.736138,112.8,23.3,90.7,69,Breakfast,Sri Lankan,1062
f2028,Millet with fish and carrot,845.124283,99.5,56.2,19,52,Lunch,Sri Lankan,650
f2029,Millet with egg and cucumber,1305.688337,69.3,29.8,99.7,67,Dinner,Sri Lankan,1004
f2030,Rice with mung beans and tomato,1423.518164,86.4,15.9,111.3,61,Lunch,Sri Lankan,1095
f2031,Wheat with egg and cucumber,779.6367113,83.6,46.9,24.7,61,Dinner,Sri Lankan,600
f2032,Wheat with beef and cucumber,939.5315488,33.6,71.3,55.6,51,Lunch,Sri Lankan,723
f2033,Bread with tofu and cabbage,1580.066922,97.9,34.7,115.7,47,Lunch,Sri Lankan,1215
f2034,Rice with egg and beans,1657.982792,176.7,64.8,75.4,46,Snack,Sri Lankan,1275
f2035,Wheat with fish and cucumber,1450.525813,144.1,90.8,54.8,55,Lunch,Sri Lankan,1116
f2036,Kurakkan with beef and cabbage,616.6347992,67.9,37.3,20.8,68,Lunch,Sri Lankan,474
f2037,Bread with chicken and tomato,881.2141491,66.4,88.7,27.2,45,Breakfast,Sri Lankan,678
f2038,Kurakkan with chicken and beans,765.0573614,68.9,48.2,31.3,54,Breakfast,Sri Lankan,589
f2039,Millet with egg and cabbage,1093.690249,155.6,25.5,37.8,52,Lunch,Sri Lankan,841
f2040,Wheat with beef and tomato,1228.250478,104.4,70.8,51.7,67,Lunch,Sri Lankan,945
f2041,Rice with egg and cucumber,945.5066922,82.1,60.8,39.1,60,Dinner,Sri Lankan,727
f2042,Bread with lentils and cucumber,696.9407266,57.3,68.2,19.3,48,Lunch,Sri Lankan,536
f2043,Rice with chicken and cucumber,693.1166348,73.5,50.9,20.2,53,Snack,Sri Lankan,533
f2044,Bread with fish and cabbage,1243.307839,175.5,28.9,45.8,56,Breakfast,Sri Lankan,956
f2045,Rice with lentils and beans,1045.650096,117.6,26.8,48.5,57,Lunch,Sri Lankan,804
f2046,Kurakkan with chicken and carrot,661.0898662,46.2,34.4,36.5,59,Snack,Sri Lankan,509
f2047,Bread with lentils and cucumber,985.1816444,133.3,33.1,34,69,Lunch,Sri Lankan,758
f2048,Millet with beef and tomato,1395.554493,70.2,45.7,101.9,57,Lunch,Sri Lankan,1074
f2049,Wheat with tofu and cucumber,1370.697897,95.4,30.5,93.9,46,Dinner,Sri Lankan,1054
f2050,Rice with mung beans and carrot,632.8871893,30.6,38.9,37.8,63,Lunch,Sri Lankan,487
f2051,Millet with egg and carrot,1586.998088,99,30.7,117.5,51,Dinner,Sri Lankan,1221
f2052,Wheat with beef and beans,822.6577438,94.9,42.5,26.1,64,Lunch,Sri Lankan,633
f2053,Bread with tofu and beans,1399.378585,71.7,36.8,106.4,47,Snack,Sri Lankan,1076
f2054,Rice with chicken and onion,1210.564054,172.7,35.7,40.5,66,Dinner,Sri Lankan,931
f2055,Rice with egg and tomato,1459.130019,97.3,38.9,98.7,53,Breakfast,Sri Lankan,1122
f2056,Wheat with lentils and carrot,1029.397706,105.7,48.9,43,52,Breakfast,Sri Lankan,792
f2057,Bread with tofu and cucumber,695.2676864,61.8,48.3,26.5,68,Lunch,Sri Lankan,535
f2058,Millet with egg and tomato,1278.441683,51.1,22.8,109.4,64,Dinner,Sri Lankan,983
f2059,Rice with chicken and onion,1811.424474,135.4,31.1,126.6,51,Breakfast,Sri Lankan,1393
f2060,Bread with egg and onion,1636.23327,68.7,52.7,127.7,62,Dinner,Sri Lankan,1259
f2061,Wheat with fish and cucumber,926.625239,77.3,33.5,52.9,51,Breakfast,Sri Lankan,713
f2062,Wheat with mung beans and tomato,770.5544933,113.7,43.1,13.8,50,Snack,Sri Lankan,593
f2063,Kurakkan with beef and onion,863.5277247,24.5,18.8,76.6,45,Dinner,Sri Lankan,664
f2064,Wheat with tofu and cabbage,1686.66348,65.7,62.7,129.7,45,Breakfast,Sri Lankan,1297
f2065,Wheat with lentils and cabbage,1492.829828,89.4,23,115,57,Snack,Sri Lankan,1148
f2066,Millet with beef and cucumber,767.208413,87.4,43.4,22.6,59,Dinner,Sri Lankan,590
f2067,Rice with fish and carrot,1253.824092,51.3,36.8,99.5,68,Breakfast,Sri Lankan,964
f2068,Millet with beef and onion,1033.221797,118.3,73.8,25.7,64,Breakfast,Sri Lankan,795
f2069,Millet with chicken and carrot,1276.290631,58.7,18.7,107.2,48,Snack,Sri Lankan,982
f2070,Wheat with mung beans and tomato,1431.883365,107.7,31.1,95.4,62,Lunch,Sri Lankan,1101
f2071,Wheat with chicken and cucumber,1033.460803,71.2,89.5,41.2,63,Lunch,Sri Lankan,795
f2072,Rice with lentils and cabbage,454.8279159,50.2,23,15.2,62,Breakfast,Sri Lankan,350
f2073,Wheat with egg and cucumber,1562.858509,199.1,45.1,64.5,55,Snack,Sri Lankan,1202
f2074,Rice with fish and cabbage,949.5697897,108,29.8,40.2,67,Breakfast,Sri Lankan,730
f2075,Rice with mung beans and tomato,1260.755258,80,28.6,91.6,54,Snack,Sri Lankan,970
f2076,Rice with mung beans and tomato,1325.764818,77.2,23.9,99,54,Lunch,Sri Lankan,1020
f2077,Rice with fish and beans,861.1376673,87.7,39.5,37.8,62,Dinner,Sri Lankan,662
f2078,Bread with mung beans and tomato,1304.254302,52.7,37.3,101.7,70,Lunch,Sri Lankan,1003
f2079,Wheat with tofu and onion,1111.137667,144.1,34.3,42.7,69,Snack,Sri Lankan,855
f2080,Millet with fish and onion,1035.372849,136.7,34.1,37.8,67,Lunch,Sri Lankan,796
f2081,Millet with lentils and onion,617.8298279,92.2,15.9,17.7,47,Dinner,Sri Lankan,475
f2082,Millet with lentils and carrot,1107.07457,174.6,24.8,30.1,56,Snack,Sri Lankan,852
f2083,Kurakkan with tofu and onion,743.0688337,81.2,25.5,33.5,70,Dinner,Sri Lankan,572
f2084,Wheat with mung beans and cucumber,1277.724665,25.4,15.1,125.1,53,Snack,Sri Lankan,983
f2085,Rice with mung beans and carrot,1361.137667,113.4,21.5,89.6,60,Breakfast,Sri Lankan,1047
f2086,Bread with mung beans and cabbage,639.1013384,69.5,20.1,30.5,61,Lunch,Sri Lankan,492
f2087,Bread with fish and carrot,1765.774379,21.7,30.7,174.8,45,Breakfast,Sri Lankan,1358
f2088,Kurakkan with egg and beans,1016.25239,57.4,57.9,60.3,68,Lunch,Sri Lankan,782
f2089,Bread with fish and beans,1577.198853,103.7,19.6,121.1,66,Breakfast,Sri Lankan,1213
f2090,Millet with beef and cucumber,747.3709369,85.4,37.1,26.9,69,Lunch,Sri Lankan,575
f2091,Bread with beef and cucumber,592.7342256,38.6,53.8,23,69,Lunch,Sri Lankan,456
f2092,Rice with fish and cucumber,857.791587,24.8,82.4,46.7,51,Snack,Sri Lankan,660
f2093,Millet with fish and onion,723.4703633,70.3,70.3,16.1,57,Snack,Sri Lankan,557
f2094,Rice with lentils and beans,1185.468451,38.4,34.3,99.1,51,Lunch,Sri Lankan,912
f2095,Wheat with egg and onion,1594.885277,126.4,37.1,102.1,66,Snack,Sri Lankan,1227
f2096,Millet with tofu and tomato,582.6959847,48.8,29.6,28.7,58,Lunch,Sri Lankan,448
f2097,Millet with mung beans and onion,1055.210325,42.8,24.5,87.2,60,Dinner,Sri Lankan,812
f2098,Wheat with fish and cabbage,681.6443595,41.3,68.6,24.8,52,Lunch,Sri Lankan,524
f2099,Millet with egg and carrot,786.3288719,112.6,29.5,20.8,46,Dinner,Sri Lankan,605
f2100,Rice with fish and cucumber,1275.334608,61.4,15.2,108.5,49,Dinner,Sri Lankan,981
f2101,Bread with lentils and beans,603.0114723,58,36.4,23.4,54,Breakfast,Sri Lankan,464
f2102,Wheat with chicken and tomato,1331.978967,172.8,54.5,42.9,48,Snack,Sri Lankan,1025
f2103,Wheat with egg and onion,1538.479924,141.9,48.1,83,55,Dinner,Sri Lankan,1183
f2104,Millet with lentils and carrot,437.8585086,53.3,25.9,10.7,67,Breakfast,Sri Lankan,337
f2105,Bread with beef and cabbage,1811.902486,94.2,44.2,139.9,70,Dinner,Sri Lankan,1394
f2106,Bread with fish and carrot,1218.451243,132.4,41.7,56.6,60,Dinner,Sri Lankan,937
f2107,Bread with fish and cucumber,801.1472275,111.3,32.6,22.5,67,Lunch,Sri Lankan,616
f2108,Bread with fish and carrot,885.0382409,83.9,42.6,41.2,47,Lunch,Sri Lankan,681
f2109,Wheat with chicken and beans,771.0325048,99.5,36.7,21.3,56,Snack,Sri Lankan,593
f2110,Wheat with chicken and tomato,1064.292543,115.3,74.8,28.9,69,Breakfast,Sri Lankan,819
f2111,Millet with fish and beans,1959.130019,93.1,57.8,149.2,61,Lunch,Sri Lankan,1507
f2112,Rice with beef and cabbage,1093.212237,89.4,63.3,52.8,48,Snack,Sri Lankan,841
f2113,Wheat with egg and tomato,1099.18738,152.2,33.5,38,48,Lunch,Sri Lankan,846
